Date,0C Magnetic Field - X ([nT]),0B Magnetic Field - Y ([nT]),0A Magnetic Field - Z ([nT]),
05-13-2015 14:00:00,-20208,9925.4,77438.2,
05-13-2015 15:00:00,-20038.8,9804.79999999998,77580.6,
05-13-2015 16:00:00,-20095.8,9868.8,77516.2,
05-13-2015 17:00:00,-20096.8,9827.00000000002,77517.4,
05-13-2015 18:00:00,-20178.4,9894.39999999998,77460.8,
05-13-2015 19:00:00,-20251.8,9995.00000000001,77412.4,
05-13-2015 20:00:00,-21138.4,11038,76436.6,
05-13-2015 21:00:00,-20740,10592.8,76861,
05-13-2015 22:00:00,-20603.2,10444,77006.8,
05-13-2015 23:00:00,-20568.6,10421.6,77046.2,
05-14-2015 00:00:00,-20288,10080.6,77355.6,
05-14-2015 01:00:00,-20247.4,10041.4,77407.6,
05-14-2015 02:00:00,-20244.2,10043.6,77408.2,
05-14-2015 03:00:00,-20203,10020.6,77440.4,
05-14-2015 04:00:00,-20240.6,10043.8,77405,
05-14-2015 05:00:00,-20914.6,10825.2,76662.2,
05-14-2015 06:00:00,-20863.2,10765.6,76747.2,
05-14-2015 07:00:00,-20668.4,10551.2,76961.8,
